file,livetime,date,time,gain,gain_formula,fast_count,slow_count,raw_data_length,peak_energy_keV,fit_range_min_keV,fit_range_max_keV,fit_points,fit_r_squared,fit_mean_squared_error,fit_residual_std_error,fit_slope,fit_slope_error,alpha,alpha_error,fit_intercept_beta,fit_intercept_beta_error,spectral_temperature,spectral_temperature_error,spectral_temperature_error_type,plot_file,datetime,O8+_beam_current,O8+_batman_current,O8+_mq,O7+_beam_current,O7+_batman_current,O7+_mq,O6+_beam_current,O6+_batman_current,O6+_mq,O5+_beam_current,O5+_batman_current,O5+_mq,O4+_beam_current,O4+_batman_current,O4+_mq,O3+_beam_current,O3+_batman_current,O3+_mq,O2+_beam_current,O2+_batman_current,O2+_mq,Detector,Comments,Action,Gain,Run,CSD,Inj (A),Extr (A),Cent (A),Sext (A),Inj (T),Extr (T),Cent (T),Sext (T),Inj Pres (-7),Oxygen %,Xenon %,Extr HV,Extr I,Puller HV,Puller I,Bias V,Bias I,28 GHz,18 GHz,14 GHz,JYB Bmin (T),JYB Ts
Run47.mca,29.208,10/14/2025,5:57:22 PM,10.001376,9.84 x 1.0164,1019,248,1024,129.1646533,137.027085,177.3875674,23,0.999171233,2.07E-05,0.004759815,0.012272077,7.71E-05,-0.012272077,7.71E-05,-3.998781991,0.012134776,-81.48579999,0.512116213,1-sigma propagated from slope standard error,Run47_analysis.png,10/14/2025 17:57,1.48E-05,52.369,2.023650093,1.28E-05,56.646,2.32201248,0.00024259,60.32,2.679244893,2.85E-05,69.081,3.233973538,0.000212211,73.381,3.968075117,9.97E-05,84.824,5.337783836,1.65E-05,103.822,8,,copy of run 46,,10,47,17:59:35,122,92,68,295,2.28,1.33,0.51,1.41,2.78,7.98,,12.5,2.2,2,0.116,13,1.24,0,993,0,,
Run48.mca,180,10/15/2025,11:23:29 AM,10.001376,9.84 x 1.0164,3370,3381,1024,149.0828135,170.0492979,191.0157823,40,0.300593625,0.173613068,0.427493389,-0.043600985,0.010788956,0.043600985,0.010788956,5.689266579,1.948223587,22.93526177,5.675273736,1-sigma propagated from slope standard error,Run48_analysis.png,10/15/2025 11:23,2.91E-05,52.367,2.023515335,1.74E-05,56.483,2.305907436,0.000191454,60.166,2.669802392,2.34E-05,68.814,3.195864127,0.000132948,73.441,3.978318395,8.61E-05,84.821,5.337351401,7.62E-05,103.068,7.967567349,CdTe,Bextr vs Brad,,10,48,11:26:44,122,140,100,430,2.26,1.95,0.52,2.05,1.88,7.48,,12.5,2.1,2,0.031,74,4,0,983,0,,
Run49.mca,120,10/15/2025,11:27:58 AM,10.001376,9.84 x 1.0164,2165,2175,1024,149.6069756,214.0789151,238.7145342,34,0.136626568,0.20827669,0.470418945,-0.022955773,0.01020114,0.022955773,0.01020114,2.907626985,2.308241415,43.56202625,19.35819428,1-sigma propagated from slope standard error,Run49_analysis.png,10/15/2025 11:27,2.91E-05,52.367,2.023515335,1.74E-05,56.483,2.305907436,0.000191454,60.166,2.669802392,2.34E-05,68.814,3.195864127,0.000132948,73.441,3.978318395,8.61E-05,84.821,5.337351401,7.62E-05,103.068,7.967567349,,"copy of run 48, with bias = 13 V to match yesterday",,10,49,11:30:03,122,140,100,430,2.26,1.95,0.52,2.05,1.93,7.48,,12.5,1.4,2,0.032,13,2.31,0,987,0,,
Run50.mca,120,10/15/2025,11:32:00 AM,10.001376,9.84 x 1.0164,1881,1884,1024,128.1163291,194.684917,220.8930225,43,0.21163942,0.185887469,0.441537258,-0.029174384,0.008793746,0.029174384,0.008793746,3.667206219,1.826769735,34.27664534,10.33167061,1-sigma propagated from slope standard error,Run50_analysis.png,10/15/2025 11:32,2.58E-05,52.194,2.011858736,7.05E-05,55.833,2.25705158,0.000112484,60.32,2.679244893,1.40E-05,68.55,3.179807207,7.77E-05,73.63,4.007361186,7.11E-05,84.716,5.323588645,7.11E-05,103.204,7.987171085,,"only 18 GHz, 1000 W",,10,50,11:34:31,122,140,100,385,2.26,1.95,0.52,1.84,1.96,7.48,,12.5,1.6,2,0.024,13,2.32,0,986,0,,
Run51.mca,120,10/15/2025,11:37:26 AM,10.001376,9.84 x 1.0164,1796,1796,1024,143.8411924,197.3057276,230.3279405,48,0.139361446,0.236259718,0.496519767,-0.020685384,0.007579207,0.020685384,0.007579207,2.0153893,1.611810346,48.34331377,17.71318165,1-sigma propagated from slope standard error,Run51_analysis.png,10/15/2025 11:37,1.68E-05,52.37,2.023717472,9.22E-06,56.567,2.314206968,0.000105413,60.245,2.674683268,1.34E-05,68.95,3.211609048,7.36E-05,73.383,3.96841656,8.14E-05,84.448,5.291769327,8.86E-05,103.074,7.968432219,,,,10,51,11:39:57,122,140,100,340,2.26,1.95,0.52,1.62,1.94,7.48,,12.5,1.6,2,0.029,13,2.38,0,988,0,,
Run52.mca,120,10/15/2025,11:42:50 AM,10.001376,9.84 x 1.0164,1925,1931,1024,149.0828135,215.6514014,236.6178858,35,0.211505092,0.184169625,0.441963144,-0.03553606,0.011944042,0.03553606,0.011944042,5.732016437,2.702709903,28.14043008,9.458293646,1-sigma propagated from slope standard error,Run52_analysis.png,10/15/2025 11:42,1.06E-05,52.109,2.006131506,4.39E-05,55.999,2.268236524,8.12E-05,60.474,2.68861143,1.15E-05,68.952,3.211950491,7.05E-05,73.571,4.000356186,8.25E-05,84.666,5.317652205,9.61E-05,103.121,7.97520704,,,,10,52,11:45:16,122,140,100,295,2.26,1.95,0.52,1.41,1.91,7.48,,12.5,1.5,2,0.031,13,2.3,0,987,0,,
Run53.mca,120,10/15/2025,12:03:14 PM,10.001376,9.84 x 1.0164,54,54,1024,,15.94563769,195.7332412,45,0.602499749,0.113522527,0.344677596,0.008221685,0.001018397,-0.008221685,0.001018397,-4.889949966,0.093685351,-121.6295615,15.06590353,1-sigma propagated from slope standard error,Run53_analysis.png,10/15/2025 12:03,1.02E-06,52.281,2.017720725,1.16E-05,60.168,2.67,3.46E-06,61.372,2.743229286,6.50E-06,68.949,3.211438327,4.00E-05,73.63,4.007361186,4.41E-05,84.824,5.337783836,5.96E-05,103.293,8,,Bmin vs Bext,,10,53,12:05:44,122,145,150,295,2.18,1.91,0.21,1.41,2.08,7.48,,12.5,0.727,2,0.025,13,0.66,0,990,0,,
Run54.mca,120,10/15/2025,12:11:30 PM,10.001376,9.84 x 1.0164,165,168,1024,146.462003,177.3875674,196.7815655,5,0.99918618,3.65E-06,0.002466542,0.010039554,0.000165423,-0.010039554,0.000165423,-5.022855586,0.030889681,-99.60601514,1.641216971,1-sigma propagated from slope standard error,Run54_analysis.png,10/15/2025 12:11,5.00E-06,51.932,1.994402135,2.47E-05,55.998,2.268169145,0.000115508,60.017,2.655080603,2.21E-05,69.017,3.223047375,0.000118834,73.632,4.007598643,0.000101244,84.556,5.304592037,7.75E-05,103.295,8,,"only 18 GHz, 1000 W",,10,54,12:13:36,121,143.5,137,295,2.18,1.92,0.29,1.41,1.93,7.48,,12.5,1.475,2,0.024,13,2.22,0,990,0,,
Run55.mca,120,10/15/2025,12:16:24 PM,10.001376,9.84 x 1.0164,601,605,1024,143.3170303,185.2499991,210.9339424,18,0.998830805,6.98E-06,0.002802458,0.009256871,7.92E-05,-0.009256871,7.92E-05,-4.873715737,0.015507129,-108.027867,0.92400283,1-sigma propagated from slope standard error,Run55_analysis.png,10/15/2025 12:16,1.57E-05,52.109,2.006131506,5.98E-05,55.999,2.268236524,0.000156403,60.474,2.68861143,2.46E-05,68.753,3.192154005,0.000137924,73.696,4.015197286,9.86E-05,84.612,5.31124085,7.73E-05,103.342,8,,,,10,55,12:18:27,120,141,122,295,2.19,1.92,0.37,1.41,1.85,7.48,,12.5,1.883,2,0.041,13,2.66,0,989,0,,
Run56.mca,120,10/15/2025,12:21:57 PM,10.001376,9.84 x 1.0164,1328,1336,1024,144.3653545,205.6923213,231.3762647,26,0.127770853,0.191520726,0.455500589,-0.020972127,0.011185007,0.020972127,0.011185007,2.112859619,2.457206417,47.68233649,25.4302897,1-sigma propagated from slope standard error,Run56_analysis.png,10/15/2025 12:21,1.39E-05,52.284,2.017922862,9.86E-06,56.487,2.306302652,0.000125599,60.171,2.670182465,1.89E-05,68.886,3.200682885,0.000119158,73.633,4.007717372,0.000111697,84.612,5.31124085,9.11E-05,103.209,7.98789181,,,,10,56,12:24:00,119,139.5,108,295,2.19,1.91,0.45,1.41,1.79,7.48,,12.5,1.881,2,0.04,13,2.6,0,987,0,,
Run57.mca,120,10/15/2025,12:26:59 PM,10.001376,9.84 x 1.0164,1830,1834,1024,149.6069756,172.6701084,195.2090791,39,0.294796983,0.163359439,0.414957442,-0.038514841,0.009793159,0.038514841,0.009793159,4.78458996,1.79961533,25.96401763,6.601864356,1-sigma propagated from slope standard error,Run57_analysis.png,10/15/2025 12:26,1.39E-05,52.284,2.017922862,9.86E-06,56.487,2.306302652,0.000125599,60.171,2.670182465,1.89E-05,68.886,3.200682885,0.000119158,73.633,4.007717372,0.000111697,84.612,5.31124085,9.11E-05,103.209,7.98789181,,,,10,57,12:29:59,118,138.5,100,295,2.19,1.92,0.5,1.41,1.81,7.48,,12.5,1.689,2,0.034,13,2.5,0,989,0,,
Run58.mca,120,10/15/2025,12:32:48 PM,10.001376,9.84 x 1.0164,2654,2654,1024,138.5995713,203.0715108,237.66621,55,0.271475964,0.203244291,0.459253619,-0.026866045,0.006045358,0.026866045,0.006045358,3.887218937,1.326971285,37.22170526,8.375574027,1-sigma propagated from slope standard error,Run58_analysis.png,10/15/2025 12:32,3.35E-06,52.106,2.005929368,7.37E-06,55.997,2.268101766,3.41E-05,60.092,2.6624909,6.62E-06,68.949,3.211438327,5.28E-05,73.63,4.007361186,8.28E-05,84.662,5.31717729,0.000103695,103.16,7.980828699,,,,10,58,12:34:58,117,137,90,295,2.19,1.92,0.55,1.41,1.87,7.48,,12.5,1.163,2,0.036,13,1.85,0,990,0,,
Run59.mca,17.148,10/15/2025,12:38:05 PM,10.001376,9.84 x 1.0164,14,2,1024,,64.16855176,135.4545987,2,1,9.86E-32,,0.013718794,,-0.013718794,,-3.674370122,,-72.89270592,,1-sigma propagated from slope standard error,Run59_analysis.png,10/15/2025 12:38,3.98E-06,52.281,2.017720725,9.85E-06,56.078,2.27355948,3.96E-05,60.092,2.6624909,6.58E-06,69.147,3.245241144,4.86E-05,73.568,4,5.45E-05,84.77,5.33,8.65E-05,103.248,7.99351347,,basically no counts since Bmin so high,,10,59,12:40:17,116,135.5,80,295,2.18,1.92,0.61,1.41,2.13,7.48,,12.5,1.18,2,0.024,13,1.35,0,986,0,,
Run61.mca,119.28,10/15/2025,1:04:30 PM,10.001376,9.84 x 1.0164,168,167,1024,137.027085,143.3170303,227.7071299,12,0.9935396,0.000593164,0.026679524,0.010406791,0.000265371,-0.010406791,0.000265371,-5.115505555,0.047825286,-96.09109622,2.450305568,1-sigma propagated from slope standard error,Run61_analysis.png,10/15/2025 13:04,6.22E-06,51.932,1.994402135,3.16E-05,55.916,2.262644052,0.000129076,60.548,2.693112233,2.70E-05,69.017,3.223047375,0.000154185,73.507,3.989586001,0.000117563,84.664,5.317414747,7.64E-05,103.339,8,,,,10,61,13:07:12,121,128.5,126.5,295,2.19,1.72,0.29,1.41,1.85,7.48,,12.5,1.563,2,0.038,13,1.68,0,989,0,,
Run62.mca,120,10/15/2025,1:12:17 PM,10.001376,9.84 x 1.0164,651,654,1024,139.6478955,157.4694073,182.6291885,34,0.148510139,0.180847237,0.438349392,-0.024562572,0.01039706,0.024562572,0.01039706,1.250828509,1.755197586,40.7123487,17.23307811,1-sigma propagated from slope standard error,Run62_analysis.png,10/15/2025 13:12,1.37E-05,52.283,2.017855483,5.51E-05,55.916,2.262644052,0.000160001,60.548,2.693112233,2.59E-05,68.818,3.196107413,0.000151621,73.569,4.000118729,0.000117217,84.718,5.323826102,7.27E-05,103.295,8,,,,10,62,13:14:21,119.5,126.5,112.5,295,2.18,1.73,0.37,1.41,1.77,7.48,,12.5,1.812,2,0.027,13,2.1,0,986,0,,
Run63.mca,120,10/15/2025,1:18:30 PM,10.001376,9.84 x 1.0164,1386,1388,1024,141.2203819,201.4990244,230.8521026,39,0.134297399,0.155633185,0.405025665,-0.019000289,0.00793067,0.019000289,0.00793067,1.626148908,1.718199752,52.6307788,21.96794814,1-sigma propagated from slope standard error,Run63_analysis.png,10/15/2025 13:18,1.57E-05,51.93,1.994271952,5.42E-05,55.915,2.262576673,0.000124441,60.471,2.688428965,2.05E-05,69.015,3.222705933,0.000123989,73.443,3.978659838,0.000130699,84.662,5.31717729,7.57E-05,103.248,7.99351347,,,,10,63,13:20:43,118.5,124.5,98,295,2.19,1.72,0.45,1.41,1.81,7.48,,12.5,1.6,2,0.024,13,2,0,987,0,,
Run64.mca,120,10/15/2025,1:27:12 PM,10.001376,9.84 x 1.0164,2063,2067,1024,136.5029229,174.7667569,198.8782139,44,0.091659641,0.277741598,0.53941393,-0.024576629,0.011938037,0.024576629,0.011938037,2.357092472,2.228649028,40.68906221,19.76461071,1-sigma propagated from slope standard error,Run64_analysis.png,10/15/2025 13:27,1.23E-05,52.02,2.000134758,3.82E-05,55.998,2.268169145,0.000105882,60.245,2.674683268,1.60E-05,68.95,3.211609048,0.000131737,73.507,3.989586001,0.000110096,84.664,5.317414747,9.11E-05,103.074,7.968432219,,,,10,64,13:29:39,116.8,122.5,84,295,2.18,1.73,0.53,1.41,1.83,7.48,,12.5,1.6,2,0.031,13,2.35,0,993,0,,
Run65.mca,93.336,10/15/2025,1:33:47 PM,10.001376,9.84 x 1.0164,9,7,1024,,48.44368848,281.6958272,7,0.978295695,0.014813896,0.144011993,0.010655193,0.000709764,-0.010655193,0.000709764,-5.080236954,0.10257898,-93.85095105,6.251605171,1-sigma propagated from slope standard error,Run65_analysis.png,10/15/2025 13:33,6.71E-06,52.279,2.017585967,1.88E-05,55.912,2.262374535,7.46E-05,60.392,2.683624053,1.32E-05,68.812,3.195742483,0.000105141,73.688,4.014247456,7.27E-05,84.658,5.316702375,8.65E-05,103.376,8,,basically no counts since Bmin so high,,10,65,13:35:58,116,120,69,295,2.19,1.72,0.61,1.41,2.12,7.48,,12.5,1.46,2,0.031,13,1.35,0,987,0,,
Run66.mca,103.26,10/15/2025,1:42:38 PM,10.001376,9.84 x 1.0164,86,74,1024,133.3579502,157.9935694,241.3353448,12,0.815348328,0.026353632,0.177832388,0.012234575,0.00184117,-0.012234575,0.00184117,-5.286362045,0.372696713,-81.73557612,12.30031287,1-sigma propagated from slope standard error,Run66_analysis.png,10/15/2025 13:42,4.36E-06,52.37,2.023717472,1.33E-05,55.998,2.268169145,5.44E-05,60.473,2.688550608,1.48E-05,68.751,3.192032362,9.07E-05,73.507,3.989586001,6.97E-05,84.664,5.317414747,8.48E-05,103.118,7.974774605,,,,10,66,13:44:56,115.5,104,58,295,2.18,1.53,0.61,1.41,2.08,7.48,,1.5,1.2,2,0.043,13,0.91,0,988,0,,
Run67.mca,20.004,10/15/2025,1:49:23 PM,10.001376,9.84 x 1.0164,6,1,1024,,,,,,,,,,,,,,,,,Run67_analysis.png,10/15/2025 13:49,1.31E-05,52.105,2.005861989,4.97E-05,55.995,2.267967007,0.000109224,60.47,2.688368143,1.57E-05,68.615,3.183760615,0.000100443,73.379,3.967733675,8.99E-05,84.66,5.316939832,8.89E-05,102.98,7.954882578,,even closer to no counts,,10,67,13:51:32,116.5,106,70.5,295,2.19,1.52,0.54,1.41,1.85,7.48,,12.5,1.3,2,0.037,13,1.31,0,987,0,,
Run68.mca,120,10/15/2025,1:57:35 PM,10.001376,9.84 x 1.0164,1599,1602,1024,138.0754092,214.0789151,249.7219385,34,0.201074963,0.134470441,0.377987888,-0.017259178,0.006081618,0.017259178,0.006081618,1.583624438,1.416220812,57.94018557,20.41638795,1-sigma propagated from slope standard error,Run68_analysis.png,10/15/2025 13:57,1.25E-05,52.018,2,4.38E-05,55.915,2.262576673,0.000134808,60.471,2.688428965,2.05E-05,68.816,3.19598577,9.65E-05,73.568,4,9.31E-05,84.662,5.31717729,6.34E-05,103.248,7.99351347,,,,10,68,13:59:41,118,107.5,85.5,295,2.18,1.51,0.45,1.41,1.81,7.48,,12.5,1.6,2,0.035,13,1.67,0,990,0,,
Run69.mca,120,10/15/2025,2:05:22 PM,10.001376,9.84 x 1.0164,880,885,1024,131.7854639,199.402376,240.2870206,29,0.998523527,1.35E-05,0.003810244,0.007911706,5.85E-05,-0.007911706,5.85E-05,-4.597195051,0.012788692,-126.3949977,0.935365921,1-sigma propagated from slope standard error,Run69_analysis.png,10/15/2025 14:05,1.26E-05,52.107,2.005996747,1.16E-05,56.324,2.290197608,0.000186118,60.094,2.662688508,3.08E-05,69.017,3.223047375,0.000163485,73.507,3.989586001,0.000111363,84.772,5.33028829,6.73E-05,103.251,7.993945905,,,,10,69,14:07:25,119,110,99,295,2.18,1.52,0.38,1.41,1.7,7.48,,12.5,1.8,2,0.039,13,1.56,0,988,0,,
Run70.mca,120,10/15/2025,2:12:30 PM,10.001376,9.84 x 1.0164,209,210,1024,148.0344893,154.8485967,216.6997256,14,0.995002839,0.000196479,0.015140185,0.010103767,0.000206701,-0.010103767,0.000206701,-5.052950719,0.036296515,-98.97298799,2.024769498,1-sigma propagated from slope standard error,Run70_analysis.png,10/15/2025 14:12,6.60E-06,52.195,2.011926115,4.17E-05,55.916,2.262644052,0.000177014,60.473,2.688550608,3.27E-05,68.818,3.196107413,0.000177439,73.694,4.014959829,0.000127484,84.664,5.317414747,6.27E-05,103.384,8,,,,10,70,14:14:44,120,112,114,295,2.18,1.52,0.29,1.41,1.71,7.48,,12.5,1.69,2,0.039,13,1.56,0,991,0,,
Run71.mca,113.244,10/15/2025,2:22:04 PM,10.001376,9.84 x 1.0164,71,67,1024,145.4136787,163.2351905,239.7628584,7,0.994986935,0.000397165,0.023580302,0.009130065,0.000289822,-0.009130065,0.000289822,-4.820632038,0.057659563,-109.528244,3.476835279,1-sigma propagated from slope standard error,Run71_analysis.png,10/15/2025 14:22,1.27E-06,51.844,1.988674087,1.68E-06,56.405,2.298200728,5.49E-05,60.321,2.679305715,2.00E-05,69.017,3.223047375,0.00011781,73.445,3.97900128,0.000118553,84.556,5.304592037,0.000102544,103.251,7.993945905,,,,10,71,14:24:08,121.5,114,128,295,2.18,1.52,0.21,1.41,1.85,7.48,,12.5,1.056,2,0.034,13,0.59,0,988,0,,
Run72.mca,120,10/15/2025,2:31:19 PM,10.001376,9.84 x 1.0164,63,63,1024,132.309626,157.9935694,246.0528038,4,0.992592191,0.00071145,0.037721359,0.008986812,0.000548972,-0.008986812,0.000548972,-4.860507944,0.106898974,-111.2741694,6.797337332,1-sigma propagated from slope standard error,Run72_analysis.png,10/15/2025 14:31,1.02E-06,52.46,2.029781599,3.01E-06,55.919,2.26284619,3.14E-05,60.173,2.670304108,1.59E-05,68.622,3.184186367,0.000105361,73.573,4.000593644,0.000103733,84.668,5.317889663,9.34E-05,103.3,8,,,,10,72,14:33:24,121.5,99,120.5,295,2.18,1.31,0.2,1.41,1.97,7.48,,12.5,0.969,2,0.043,13,0.22,0,988,0,,
Run73.mca,120,10/15/2025,2:40:15 PM,10.001376,9.84 x 1.0164,294,296,1024,147.5103272,164.2835147,244.4803174,19,0.992888135,0.000284054,0.017817755,0.008996122,0.00018466,-0.008996122,0.00018466,-4.840650563,0.035271181,-111.1590047,2.281717066,1-sigma propagated from slope standard error,Run73_analysis.png,10/15/2025 14:40,6.65E-06,52.457,2.029579461,1.14E-05,56.242,2.284609665,0.000249176,60.548,2.693112233,4.12E-05,69.017,3.223047375,0.000233332,73.569,4.000118729,0.000137758,84.718,5.323826102,8.46E-05,103.251,7.993945905,,,,10,73,14:42:26,120.5,97,105,295,2.19,1.32,0.29,1.41,1.69,7.48,,12.5,2.042,2,0.041,13,0.88,0,991,0,,
Run74.mca,120,10/15/2025,2:49:13 PM,10.001376,9.84 x 1.0164,983,987,1024,129.1646533,185.7741612,209.3614561,28,0.093863164,0.12125177,0.361356927,-0.016335703,0.009954065,0.016335703,0.009954065,0.494945334,1.962014967,61.21560852,37.301371,1-sigma propagated from slope standard error,Run74_analysis.png,10/15/2025 14:49,1.61E-05,52.543,2.035374071,8.26E-05,56.16,2.279084572,0.000216586,60.244,2.674622447,3.45E-05,68.882,3.2,0.000182093,73.692,4.014722371,9.91E-05,84.608,5.310765935,9.92E-06,104.13,8,,,,10,74,14:51:16,119,95,90.5,295,2.19,1.32,0.37,1.41,1.71,7.48,,12.5,1.987,2,0.045,13,1.09,0,990,0,,
Run75.mca,120,10/15/2025,2:56:07 PM,10.001376,9.84 x 1.0164,1950,1958,1024,149.6069756,167.9526494,189.967458,40,0.162848405,0.288911537,0.551468411,-0.035712305,0.013135191,0.035712305,0.013135191,4.115546671,2.352979055,28.00155334,10.29913201,1-sigma propagated from slope standard error,Run75_analysis.png,10/15/2025 14:56,2.53E-05,52.106,2.005929368,1.90E-05,56.727,2.330015601,0.000243734,60.32,2.679244893,2.57E-05,69.015,3.222705933,0.000144013,73.568,4,8.29E-05,84.716,5.323588645,1.93E-05,103.425,8,,,,10,75,14:58:25,117.5,93,76,295,2.18,1.32,0.45,1.41,1.79,7.48,,12.5,1.8,2,0.06,13,1,0,996,0,,
Run76.mca,75,10/15/2025,3:04:21 PM,10.001376,9.84 x 1.0164,32,20,1024,,25.38055566,498.1747784,20,0.93271304,0.082605524,0.302958604,0.007204465,0.000456097,-0.007204465,0.000456097,-4.480920071,0.111391672,-138.8028034,8.787258717,1-sigma propagated from slope standard error,Run76_analysis.png,10/15/2025 15:04,5.42E-06,52.105,2.005861989,7.41E-06,56.402,2.297904316,1.24E-05,60.09,2.662293292,1.74E-05,68.947,3.211096884,9.73E-05,73.504,3.989073837,8.47E-05,84.443,5.291175683,9.34E-06,103.996,8,,,,10,76,15:06:44,116,90.5,60,295,2.18,1.33,0.54,1.41,1.9,7.48,,12.5,1.335,2,0.044,13,1.13,0,990,0,,
Run77.mca,72.924,10/15/2025,3:11:37 PM,10.001376,9.84 x 1.0164,1736,1055,1024,149.0828135,178.9600537,206.7406455,26,0.148659462,0.149229285,0.402075936,-0.018882276,0.009223677,0.018882276,0.009223677,1.460425756,1.794654759,52.95971756,25.86993979,1-sigma propagated from slope standard error,Run77_analysis.png,10/15/2025 15:11,1.16E-06,52.543,2.035374071,1.23E-06,55.505,2.234951208,8.78E-06,60.016,2.654981799,1.01E-05,68.483,3.175732155,7.36E-05,73.692,4.014722371,0.000100086,84.716,5.323588645,8.58E-05,103.293,8,,,,10,77,15:13:40,115,89,47,295,2.18,1.33,0.61,1.41,2.24,7.48,,12.5,1.1,2,0.058,13,0.91,0,988,0,,
Run78.mca,116.28,10/15/2025,3:20:36 PM,10.001376,9.84 x 1.0164,1097,1063,1024,139.6478955,172.6701084,197.8298897,35,0.08880906,0.184124854,0.44190942,-0.017105996,0.009538223,0.017105996,0.009538223,0.465313167,1.760827186,58.45903349,32.59648124,1-sigma propagated from slope standard error,Run78_analysis.png,10/15/2025 15:20,2.08E-06,52.369,2.023650093,2.59E-06,55.997,2.268101766,2.46E-05,60.32,2.679244893,1.29E-05,68.816,3.19598577,0.000122453,73.63,4.007361186,0.00010237,84.77,5.33,9.20E-05,103.337,8,,,,10,78,15:22:55,115,72,37,295,2.19,1.11,0.6,1.41,1.99,7.48,,12.5,1.3,2,0.08,13,0.25,0,986,0,,
Run79.mca,118.008,10/15/2025,3:27:59 PM,10.001376,9.84 x 1.0164,5548,5456,1024,134.4062744,138.0754092,231.9004268,180,0.123586985,0.195383208,0.444498059,-0.006094454,0.001216446,0.006094454,0.001216446,-0.263768656,0.227453666,164.0836193,32.75090213,1-sigma propagated from slope standard error,Run79_analysis.png,10/15/2025 15:27,2.81E-06,52.457,2.029579461,1.61E-06,56.486,2.306203848,5.22E-05,60.17,2.670121643,1.64E-05,68.95,3.211609048,0.000120789,73.383,3.96841656,8.37E-05,84.664,5.317414747,6.60E-05,103.384,8,,,,10,79,15:30:08,116,73,49,295,2.19,1.1,0.53,1.41,2.07,7.48,,12.5,1.2,2,0.08,13,0.6,0,990,0,,
Run80.mca,119.436,10/15/2025,3:36:28 PM,10.001376,9.84 x 1.0164,30539,30399,1024,138.5995713,140.6962197,249.1977764,208,0.59301369,0.040911891,0.203246387,-0.007757717,0.000447773,0.007757717,0.000447773,1.824366134,0.088422244,128.9039068,7.440292517,1-sigma propagated from slope standard error,Run80_analysis.png,10/15/2025 15:36,1.06E-05,52.02,2.000134758,1.23E-05,56.405,2.298200728,0.000236443,60.094,2.662688508,3.11E-05,69.083,3.234314981,0.000165983,73.507,3.989586001,9.81E-05,84.826,5.338072127,6.02E-05,103.339,8,,,,10,80,15:38:33,117,75,61,295,2.19,1.1,0.46,1.41,1.84,7.48,,12.5,1.7,2,0.056,13,0.91,0,985,0,,
Run81.mca,120,10/15/2025,3:44:36 PM,10.001376,9.84 x 1.0164,22434,22459,1024,76.22428028,129.1646533,249.7219385,231,0.592539676,0.107627417,0.329495667,-0.011318649,0.000620241,0.011318649,0.000620241,1.871829055,0.119483796,88.34976474,4.841407088,1-sigma propagated from slope standard error,Run81_analysis.png,10/15/2025 15:44,1.63E-05,52.107,2.005996747,9.30E-05,55.998,2.268169145,0.000249437,60.548,2.693112233,1.66E-05,68.884,3.200341443,0.000130525,73.694,4.014959829,5.65E-05,84.826,5.338072127,4.10E-05,103.384,8,,,,10,81,15:47:00,118,77,75.5,295,2.18,1.09,0.38,1.41,1.77,7.48,,12.5,1.625,2,0.05,13,0.47,0,990,0,,
Run82.mca,120,10/15/2025,3:57:30 PM,10.001376,9.84 x 1.0164,9584,9615,1024,75.70011817,88.2800088,249.7219385,273,0.681299924,0.145212353,0.382470955,-0.01280381,0.000531957,0.01280381,0.000531957,0.618332195,0.08869961,78.10175176,3.244875535,1-sigma propagated from slope standard error,Run82_analysis.png,10/15/2025 15:57,9.26E-06,52.196,2.011993494,5.73E-05,55.836,2.257253717,0.000140577,60.247,2.674804912,3.02E-05,69.085,3.234656423,0.000169751,73.696,4.015197286,8.94E-05,84.72,5.32406356,6.18E-05,103.386,8,,,,10,82,15:59:33,120,80,91,295,2.19,1.11,0.3,1.41,1.76,7.48,,12.5,1.688,2,0.044,13,0.41,0,993,0,,
Run83.mca,120,10/15/2025,4:06:02 PM,10.001376,9.84 x 1.0164,812,821,1024,76.22428028,142.7928682,190.4916202,21,0.636888928,0.041368124,0.213828585,0.019529567,0.003383013,-0.019529567,0.003383013,-6.537290548,0.549987767,-51.20441192,8.869894986,1-sigma propagated from slope standard error,Run83_analysis.png,10/15/2025 16:06,2.04E-06,52.279,2.017585967,2.35E-06,56.562,2.313712949,7.78E-05,60.241,2.674439982,2.69E-05,68.945,3.210755442,0.000172749,73.377,3.967392232,0.000125973,84.711,5.322995001,8.47E-05,103.331,8,,,,10,83,16:08:28,121,81.5,106,295,2.19,1.1,0.21,1.41,1.74,7.48,,12.5,1.218,2,0.038,13,0.13,0,993,0,,
Run84.mca,118.584,10/23/2025,12:19:35 AM,9.993504,9.84 x 1.0156,11651,11514,1024,94.045792,98.23908888,247.101128,275,0.579281934,0.172357953,0.416678112,-0.011490122,0.000592644,0.011490122,0.000592644,0.764284964,0.10416965,87.03127858,4.48894856,1-sigma propagated from slope standard error,Run84_analysis.png,10/23/2025 0:19,1.13E-05,52.018,2,2.86E-05,56.322,2.29,5.57E-05,60.168,2.67,2.91E-06,68.882,3.2,5.70E-05,73.568,4,7.33E-05,84.77,5.33,8.38E-05,103.293,8,CdTe,Bextr vs Brad,,10,84,0:22:22,122,140,100,430,2.27,1.95,0.52,2.05,1.12,7.98,,12.5,1.144,2,0.009,12,1.8,0,997,0,,
