file,date,time,O8+_beam_current,O8+_batman_current,O8+_mq,O7+_beam_current,O7+_batman_current,O7+_mq,O6+_beam_current,O6+_batman_current,O6+_mq,O5+_beam_current,O5+_batman_current,O5+_mq,O4+_beam_current,O4+_batman_current,O4+_mq,O3+_beam_current,O3+_batman_current,O3+_mq,O2+_beam_current,O2+_batman_current,O2+_mq
csd_1760555907,2025-10-15,19:18:30,1.56665e-05,52.109,2.0061315055762083,5.98165e-05,55.999,2.268236524163569,0.000156403,60.474,2.688611429882947,2.46462e-05,68.753,3.1921540050493458,0.000137924,73.696,4.015197286198893,9.85937e-05,84.612,5.311240849848241,7.72846e-05,103.342,8.0
csd_1760556240,2025-10-15,19:24:04,1.39417e-05,52.284,2.0179228624535313,9.85817e-06,56.487,2.3063026521060843,0.000125599,60.171,2.6701824649988524,1.88985e-05,68.886,3.200682885189926,0.000119158,73.633,4.007717371897875,0.000111697,84.612,5.311240849848241,9.11322e-05,103.209,7.987891810181935
csd_1760556599,2025-10-15,19:30:02,1.27509e-05,52.457,2.0295794609665427,8.80069e-06,56.567,2.314206968278731,0.000104626,60.245,2.6746832683038786,1.48336e-05,68.95,3.2116090482287665,9.41446e-05,73.632,4.007598643099447,9.28053e-05,84.61,5.311003392251385,9.74645e-05,103.251,7.993945905090968
csd_1760556898,2025-10-15,19:35:02,3.35311e-06,52.106,2.0059293680297396,7.36861e-06,55.997,2.2681017657992566,3.41426e-05,60.092,2.6624908996359853,6.62115e-06,68.949,3.2114383269312836,5.27655e-05,73.63,4.007361185502589,8.27762e-05,84.662,5.317177289769686,0.000103695,103.16,7.980828699454731
csd_1760557217,2025-10-15,19:40:21,3.97643e-06,52.281,2.017720724907063,9.85402e-06,56.078,2.2735594795539034,3.96038e-05,60.092,2.6624908996359853,6.57911e-06,69.147,3.2452411438326934,4.85932e-05,73.568,4.0,5.44769e-05,84.77,5.33,8.65176e-05,103.248,7.993513469740323
csd_1760558313,2025-10-15,19:58:37,1.10569e-06,51.932,1.9944021349996746,1.55672e-06,55.093,2.2071909851301115,1.76752e-05,60.17,2.6701216433325685,7.62352e-06,68.418,3.171778746844159,5.0374e-05,73.632,4.007598643099447,5.48931e-05,84.556,5.304592037136226,6.38868e-05,103.295,8.0
csd_1760558832,2025-10-15,20:07:15,6.2203e-06,51.932,1.9944021349996746,3.15885e-05,55.916,2.2626440520446094,0.000129076,60.548,2.6931122331879735,2.70264e-05,69.017,3.22304737516005,0.000154185,73.507,3.9895860008536075,0.000117563,84.664,5.317414747366542,7.63656e-05,103.339,8.0
csd_1760559261,2025-10-15,20:14:24,1.37053e-05,52.283,2.0178554832713753,5.51033e-05,55.916,2.2626440520446094,0.000160001,60.548,2.6931122331879735,2.58804e-05,68.818,3.1961074133578147,0.000151621,73.569,4.000118728798429,0.000117217,84.718,5.323826102481701,7.27024e-05,103.295,8.0
csd_1760559643,2025-10-15,20:20:46,1.56712e-05,51.93,1.99427195209269,5.41787e-05,55.915,2.2625766728624535,0.000124441,60.471,2.6884289648840944,2.04848e-05,69.015,3.222705932565087,0.000123989,73.443,3.9786598378147673,0.000130699,84.662,5.317177289769686,7.57296e-05,103.248,7.993513469740323
csd_1760560179,2025-10-15,20:29:42,1.23097e-05,52.02,2.0001347583643123,3.82408e-05,55.998,2.2681691449814125,0.000105882,60.245,2.6746832683038786,1.60145e-05,68.95,3.2116090482287665,0.000131737,73.507,3.9895860008536075,0.000110096,84.664,5.317414747366542,9.11215e-05,103.074,7.968432219402903
csd_1760560558,2025-10-15,20:36:01,6.7147e-06,52.279,2.017585966542751,1.8804e-05,55.912,2.2623745353159848,7.4639e-05,60.392,2.6836240532476476,1.31689e-05,68.812,3.19574248336011,0.000105141,73.688,4.0142474558114625,7.27032e-05,84.658,5.31670237457597,8.65357e-05,103.376,8.0
csd_1760561096,2025-10-15,20:44:59,4.3622e-06,52.37,2.023717472118959,1.33227e-05,55.998,2.2681691449814125,5.4352e-05,60.473,2.6885506082166626,1.47749e-05,68.751,3.1920323617167776,9.06866e-05,73.507,3.9895860008536075,6.96781e-05,84.664,5.317414747366542,8.47623e-05,103.118,7.974774604545699
csd_1760561492,2025-10-15,20:51:35,1.31373e-05,52.105,2.0058619888475833,4.97393e-05,55.995,2.267967007434944,0.000109224,60.47,2.68836814321781,1.57089e-05,68.615,3.183760615102134,0.000100443,73.379,3.9677336747759293,8.99224e-05,84.66,5.316939832172826,8.89144e-05,102.98,7.954882578416023
csd_1760561981,2025-10-15,20:59:44,1.25171e-05,52.018,1.9999999999999996,4.37533e-05,55.915,2.2625766728624535,0.000134808,60.471,2.6884289648840944,2.04977e-05,68.816,3.1959857700252465,9.6507e-05,73.568,4.0,9.30942e-05,84.662,5.317177289769686,6.33627e-05,103.248,7.993513469740323
csd_1760562445,2025-10-15,21:07:28,1.25903e-05,52.107,2.005996747211896,1.15835e-05,56.324,2.290197607904316,0.000186118,60.094,2.6626885075403015,3.0776e-05,69.017,3.22304737516005,0.000163485,73.507,3.9895860008536075,0.000111363,84.772,5.3302882902337645,6.73292e-05,103.251,7.993945905090968
csd_1760562884,2025-10-15,21:14:47,6.60162e-06,52.195,2.0119261152416357,4.16743e-05,55.916,2.2626440520446094,0.000177014,60.473,2.6885506082166626,3.26793e-05,68.818,3.1961074133578147,0.000177439,73.694,4.014959828602036,0.000127484,84.664,5.317414747366542,6.2724e-05,103.384,8.0
csd_1760563448,2025-10-15,21:24:12,1.27288e-06,51.844,1.9886740870923645,1.67849e-06,56.405,2.298200728029121,5.48863e-05,60.321,2.6793057149414734,1.9956e-05,69.017,3.22304737516005,0.00011781,73.445,3.9790012804097303,0.000118553,84.556,5.304592037136226,0.000102544,103.251,7.993945905090968
csd_1760564004,2025-10-15,21:33:28,1.0211e-06,52.46,2.029781598513011,3.00912e-06,55.919,2.2628461895910776,3.14348e-05,60.173,2.670304108331421,1.59341e-05,68.622,3.184186366766123,0.000105361,73.573,4.0005936439921435,0.000103733,84.668,5.317889662560258,9.34108e-05,103.3,8.0
csd_1760564546,2025-10-15,21:42:29,6.65182e-06,52.457,2.0295794609665427,1.14255e-05,56.242,2.284609665427509,0.000249176,60.548,2.6931122331879735,4.12487e-05,69.017,3.22304737516005,0.000233332,73.569,4.000118728798429,0.000137758,84.718,5.323826102481701,8.46381e-05,103.251,7.993945905090968
csd_1760565076,2025-10-15,21:51:19,1.61339e-05,52.543,2.03537407063197,8.25863e-05,56.16,2.279084572490706,0.000216586,60.244,2.6746224466375947,3.44843e-05,68.882,3.2,0.000182093,73.692,4.014722371005177,9.9087e-05,84.608,5.310765934654527,9.92141e-06,104.13,8.0
